instrument_name,strike_price,expiry_date,side,bid/ask
BANKNIFTY,55900,24-Dec-2024,PE,2932.45
BANKNIFTY,55900,24-Dec-2024,CE,0.0
BANKNIFTY,56000,06-Nov-2024,PE,4272.2
BANKNIFTY,56000,06-Nov-2024,CE,2.7
BANKNIFTY,56000,13-Nov-2024,PE,3606.25
BANKNIFTY,56000,13-Nov-2024,CE,9.0
BANKNIFTY,56000,27-Nov-2024,PE,4014.9
BANKNIFTY,56000,27-Nov-2024,CE,20.5
BANKNIFTY,56000,24-Dec-2024,PE,3758.4
BANKNIFTY,56000,24-Dec-2024,CE,148.8
BANKNIFTY,56000,29-Jan-2025,CE,363.5
BANKNIFTY,56100,27-Nov-2024,PE,3523.05
BANKNIFTY,56100,27-Nov-2024,CE,0.0
BANKNIFTY,56100,24-Dec-2024,PE,3107.65
BANKNIFTY,56100,24-Dec-2024,CE,0.0
BANKNIFTY,56200,27-Nov-2024,PE,3631.8
BANKNIFTY,56200,27-Nov-2024,CE,59.85
BANKNIFTY,56200,24-Dec-2024,PE,3195.85
BANKNIFTY,56200,24-Dec-2024,CE,0.0
BANKNIFTY,56300,27-Nov-2024,PE,3730.0
BANKNIFTY,56300,27-Nov-2024,CE,0.0
BANKNIFTY,56300,24-Dec-2024,PE,3282.35
BANKNIFTY,56300,24-Dec-2024,CE,0.0
BANKNIFTY,56400,27-Nov-2024,PE,3824.75
BANKNIFTY,56400,27-Nov-2024,CE,0.0
BANKNIFTY,56400,24-Dec-2024,PE,3368.85
BANKNIFTY,56400,24-Dec-2024,CE,286.35
BANKNIFTY,56500,06-Nov-2024,PE,4736.8
BANKNIFTY,56500,06-Nov-2024,CE,2.5
BANKNIFTY,56500,13-Nov-2024,PE,4064.95
BANKNIFTY,56500,13-Nov-2024,CE,9.55
BANKNIFTY,56500,27-Nov-2024,PE,4476.4
BANKNIFTY,56500,27-Nov-2024,CE,17.5
BANKNIFTY,56500,24-Dec-2024,PE,3456.35
BANKNIFTY,56500,24-Dec-2024,CE,0.0
BANKNIFTY,56600,27-Nov-2024,PE,4028.55
BANKNIFTY,56600,27-Nov-2024,CE,26.0
BANKNIFTY,56600,24-Dec-2024,PE,3546.0
BANKNIFTY,56600,24-Dec-2024,CE,0.0
BANKNIFTY,56700,27-Nov-2024,PE,4124.7
BANKNIFTY,56700,27-Nov-2024,CE,0.0
BANKNIFTY,56700,24-Dec-2024,PE,3633.2
BANKNIFTY,56700,24-Dec-2024,CE,0.0
BANKNIFTY,56800,27-Nov-2024,PE,4225.4
BANKNIFTY,56800,27-Nov-2024,CE,0.0
BANKNIFTY,56800,24-Dec-2024,PE,3724.5
BANKNIFTY,56800,24-Dec-2024,CE,0.0
BANKNIFTY,56900,27-Nov-2024,PE,4324.15
BANKNIFTY,56900,27-Nov-2024,CE,49.95
BANKNIFTY,56900,24-Dec-2024,PE,3808.7
BANKNIFTY,56900,24-Dec-2024,CE,0.0
BANKNIFTY,57000,06-Nov-2024,PE,5238.1
BANKNIFTY,57000,06-Nov-2024,CE,2.4
BANKNIFTY,57000,13-Nov-2024,PE,4661.8
BANKNIFTY,57000,13-Nov-2024,CE,8.9
BANKNIFTY,57000,27-Nov-2024,PE,4975.85
BANKNIFTY,57000,27-Nov-2024,CE,15.95
BANKNIFTY,57000,24-Dec-2024,PE,4687.15
BANKNIFTY,57000,24-Dec-2024,CE,89.95
BANKNIFTY,57000,29-Jan-2025,CE,348.35
BANKNIFTY,57000,26-Mar-2025,CE,666.45
BANKNIFTY,57000,25-Jun-2025,CE,1495.25
BANKNIFTY,57100,27-Nov-2024,PE,4584.3
BANKNIFTY,57100,27-Nov-2024,CE,44.9
BANKNIFTY,57100,24-Dec-2024,PE,3993.05
BANKNIFTY,57100,24-Dec-2024,CE,0.0
BANKNIFTY,57200,27-Nov-2024,PE,4684.1
BANKNIFTY,57200,27-Nov-2024,CE,39.9
BANKNIFTY,57200,24-Dec-2024,PE,4082.4
BANKNIFTY,57200,24-Dec-2024,CE,0.0
BANKNIFTY,57300,27-Nov-2024,PE,4464.95
BANKNIFTY,57300,27-Nov-2024,CE,15.0
BANKNIFTY,57300,24-Dec-2024,PE,4221.1
BANKNIFTY,57300,24-Dec-2024,CE,0.0
BANKNIFTY,57400,27-Nov-2024,PE,4569.55
BANKNIFTY,57400,27-Nov-2024,CE,0.0
BANKNIFTY,57400,24-Dec-2024,PE,4248.1
BANKNIFTY,57400,24-Dec-2024,CE,161.0
BANKNIFTY,57500,06-Nov-2024,PE,5734.9
BANKNIFTY,57500,06-Nov-2024,CE,2.6
BANKNIFTY,57500,13-Nov-2024,PE,5122.95
BANKNIFTY,57500,13-Nov-2024,CE,8.0
BANKNIFTY,57500,27-Nov-2024,PE,5470.95
BANKNIFTY,57500,27-Nov-2024,CE,14.5
BANKNIFTY,57500,24-Dec-2024,PE,4959.45
BANKNIFTY,57500,24-Dec-2024,CE,85.0
BANKNIFTY,58000,06-Nov-2024,PE,6213.15
BANKNIFTY,58000,06-Nov-2024,CE,2.55
BANKNIFTY,58000,13-Nov-2024,PE,5658.65
BANKNIFTY,58000,13-Nov-2024,CE,6.85
BANKNIFTY,58000,27-Nov-2024,PE,5970.7
BANKNIFTY,58000,27-Nov-2024,CE,13.9
BANKNIFTY,58000,24-Dec-2024,PE,4906.5
BANKNIFTY,58000,24-Dec-2024,CE,73.45
BANKNIFTY,58500,06-Nov-2024,PE,6842.45
BANKNIFTY,58500,06-Nov-2024,CE,2.3
BANKNIFTY,58500,13-Nov-2024,PE,6078.25
BANKNIFTY,58500,13-Nov-2024,CE,6.1
BANKNIFTY,58500,27-Nov-2024,PE,5675.65
BANKNIFTY,58500,27-Nov-2024,CE,13.25
BANKNIFTY,58500,24-Dec-2024,PE,5147.7
BANKNIFTY,58500,24-Dec-2024,CE,69.95
BANKNIFTY,58500,29-Jan-2025,CE,0.0
BANKNIFTY,58500,26-Mar-2025,CE,0.0
BANKNIFTY,59000,06-Nov-2024,PE,7339.45
BANKNIFTY,59000,06-Nov-2024,CE,2.2
BANKNIFTY,59000,13-Nov-2024,PE,6485.2
BANKNIFTY,59000,13-Nov-2024,CE,5.95
BANKNIFTY,59000,27-Nov-2024,PE,6175.05
BANKNIFTY,59000,27-Nov-2024,CE,12.9
BANKNIFTY,59000,24-Dec-2024,PE,5589.2
BANKNIFTY,59000,24-Dec-2024,CE,67.95
BANKNIFTY,59000,29-Jan-2025,CE,173.2
BANKNIFTY,59500,06-Nov-2024,PE,7719.95
BANKNIFTY,59500,06-Nov-2024,CE,2.2
BANKNIFTY,59500,13-Nov-2024,PE,7034.9
BANKNIFTY,59500,13-Nov-2024,CE,5.85
BANKNIFTY,59500,27-Nov-2024,PE,6678.1
BANKNIFTY,59500,27-Nov-2024,CE,12.8
BANKNIFTY,59500,24-Dec-2024,PE,6029.6
BANKNIFTY,59500,24-Dec-2024,CE,57.95
BANKNIFTY,59500,29-Jan-2025,CE,149.9
BANKNIFTY,60000,06-Nov-2024,PE,8332.2
BANKNIFTY,60000,06-Nov-2024,CE,2.25
BANKNIFTY,60000,13-Nov-2024,PE,7479.45
BANKNIFTY,60000,13-Nov-2024,CE,6.9
BANKNIFTY,60000,27-Nov-2024,PE,7941.5
BANKNIFTY,60000,27-Nov-2024,CE,12.5
BANKNIFTY,60000,24-Dec-2024,PE,6465.55
BANKNIFTY,60000,24-Dec-2024,CE,44.0
BANKNIFTY,60000,26-Mar-2025,CE,500.0
BANKNIFTY,60500,06-Nov-2024,PE,8848.6
BANKNIFTY,60500,06-Nov-2024,CE,2.2
BANKNIFTY,60500,27-Nov-2024,PE,7725.6
BANKNIFTY,60500,27-Nov-2024,CE,12.4
BANKNIFTY,60500,24-Dec-2024,PE,6944.45
BANKNIFTY,60500,24-Dec-2024,CE,56.0
BANKNIFTY,61000,27-Nov-2024,PE,8406.35
BANKNIFTY,61000,27-Nov-2024,CE,11.95
BANKNIFTY,61000,24-Dec-2024,PE,7373.75
BANKNIFTY,61000,24-Dec-2024,CE,0.0
BANKNIFTY,61500,27-Nov-2024,PE,9172.35
BANKNIFTY,61500,27-Nov-2024,CE,11.8
BANKNIFTY,61500,24-Dec-2024,PE,8304.25
BANKNIFTY,61500,24-Dec-2024,CE,0.0
BANKNIFTY,61500,26-Mar-2025,CE,229.5
BANKNIFTY,62000,27-Nov-2024,PE,8681.9
BANKNIFTY,62000,27-Nov-2024,CE,10.85
BANKNIFTY,62000,24-Dec-2024,PE,8771.0
BANKNIFTY,62000,24-Dec-2024,CE,37.0
